split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
train,Belemnites,geo fossil I/Belemnites/Belemnite176.jpg,3.1925582885742188,182.3333282470703,196.0,131.0,125.0,81.0,65.0,35.0,29.0,20.0,10.0,11.0,19.0,15.0,25.0,41.0,70.0,137.0,215.0,346.0,4.957799434661865,5.368839263916016,2.106562376022339,5.190110206604004,7.429818153381348,5.368839263916016,3.634451389312744,5.190110206604004,0.8822179436683655,0.8756929636001587,0.9297641515731812,0.8768503069877625,0.8298960328102112,0.8756929636001587,0.8986712098121643,0.8768503069877625,0.7553240656852722,0.7529023289680481,0.7678350210189819,0.7523296475410461,0.7355917096138,0.7529023289680481,0.7600941061973572,0.7523296475410461,0.7380070090293884,0.7169878482818604,0.888739824295044,0.7264093160629272,0.6079922914505005,0.7169878482818604,0.8084850907325745,0.7264093160629272,0.0897141769528389,0.07465488463640213,0.07696463167667389,0.07132875174283981,0.07148846238851547,0.07516047358512878,0.0749770775437355,0.07943201810121536,0.08187850564718246,0.08261720091104507,0.08710119873285294,0.06879911571741104,0.03257644549012184,0.01903490722179413,0.010449064895510674,0.0038230849895626307,2.83984375,3.4140625,4.15625,4.51953125,1.5947265625,1.763671875,1.59765625,1.3974609375,1.09375,1.033203125,0.97802734375,0.56396484375,1.080078125,0.892578125,0.8837890625,0.67333984375,1.5537109375,1.6181640625,1.630859375,1.59765625,0.09407918155193329,0.19962738454341888,0.4472132921218872,6.430389404296875,59117.0,225.7401123046875,14.578228950500488
train,Corals,geo fossil I/Corals/Coral62.jpg,14.551334381103516,831.0554809570312,265.0,400.0,514.0,537.0,534.0,559.0,473.0,382.0,285.0,273.0,343.0,410.0,509.0,485.0,516.0,389.0,308.0,289.0,12.536855697631836,18.04337501525879,12.714646339416504,15.96213436126709,19.65281105041504,18.04337501525879,20.61052131652832,15.96213436126709,0.7989072203636169,0.7621338367462158,0.7952972054481506,0.7696453928947449,0.743989884853363,0.7621338367462158,0.736214816570282,0.7696453928947449,0.6946459412574768,0.6809555888175964,0.6945698857307434,0.6823880672454834,0.6698890924453735,0.6809555888175964,0.668135941028595,0.6823880672454834,0.7242265939712524,0.6030060052871704,0.7199517488479614,0.648797869682312,0.5682480335235596,0.6030060052871704,0.5459162592887878,0.648797869682312,0.07104641944169998,0.08086957782506943,0.07073613256216049,0.07409560680389404,0.07474416494369507,0.07914932072162628,0.07958868145942688,0.07946598529815674,0.08139494061470032,0.08099956065416336,0.08395851403474808,0.06907735019922256,0.03644077852368355,0.021804850548505783,0.012268760241568089,0.004359368700534105,3.40234375,3.751953125,3.2578125,3.458984375,3.427734375,4.17578125,3.650390625,3.712890625,3.75,4.0703125,4.0859375,4.54296875,3.6796875,3.5859375,3.89453125,4.1875,3.26171875,3.30859375,3.044921875,3.01171875,0.22676438093185425,0.2599664032459259,0.7155412435531616,1.6547642946243286,73958.0,112.52690887451172,73.39765930175781
train,Crinoids,geo fossil I/Crinoids/Crinoid29.jpg,15.654430389404297,894.0554809570312,122.0,231.0,486.0,632.0,569.0,549.0,471.0,335.0,260.0,251.0,416.0,645.0,785.0,853.0,703.0,376.0,192.0,129.0,9.167780876159668,12.992218017578125,10.114850044250488,11.670051574707031,15.127031326293945,12.992218017578125,16.608348846435547,11.670051574707031,0.7911757826805115,0.7624017000198364,0.7731952667236328,0.7530966997146606,0.7217341661453247,0.7624017000198364,0.7033650875091553,0.7530966997146606,0.6824126839637756,0.6642414927482605,0.6779769659042358,0.665374219417572,0.6473591923713684,0.6642414927482605,0.6404674649238586,0.665374219417572,0.6985080242156982,0.5736614465713501,0.6674777269363403,0.6170482039451599,0.503453254699707,0.5736614465713501,0.45506447553634644,0.6170482039451599,0.06272710859775543,0.06295407563447952,0.06854712963104248,0.0805288553237915,0.08513875305652618,0.08070928603410721,0.08168069273233414,0.07924113422632217,0.07943407446146011,0.08107700943946838,0.08388926088809967,0.07184167951345444,0.03947283327579498,0.024888452142477036,0.01314310822635889,0.004726536571979523,3.00390625,2.568359375,2.07421875,1.693359375,3.501953125,3.703125,3.419921875,2.63671875,3.796875,3.40625,3.142578125,2.5078125,3.837890625,3.5703125,2.810546875,2.234375,3.521484375,3.517578125,2.689453125,1.9912109375,0.22059373557567596,0.23373399674892426,0.7071047425270081,1.1674354076385498,73179.0,192.08326721191406,24.923974990844727
train,Ammonites,geo fossil I/Ammonites/Ammonite161.jpg,24.071617126464844,1374.7777099609375,236.0,323.0,501.0,684.0,894.0,1003.0,1043.0,857.0,758.0,821.0,908.0,969.0,962.0,876.0,678.0,452.0,322.0,258.0,12.034733772277832,18.598142623901367,14.577875137329102,17.096805572509766,19.63426971435547,18.598142623901367,22.599441528320312,17.096805572509766,0.7099555730819702,0.642409086227417,0.6717373728752136,0.6406223773956299,0.6164937615394592,0.642409086227417,0.580344557762146,0.6406223773956299,0.5505107045173645,0.5193042159080505,0.5365138053894043,0.5177987217903137,0.5055542588233948,0.5193042159080505,0.483188271522522,0.5177987217903137,0.6617572903633118,0.4781687557697296,0.5906511545181274,0.5202956199645996,0.4484730362892151,0.4781687557697296,0.36654314398765564,0.5202956199645996,0.05011078715324402,0.07308314740657806,0.07707705348730087,0.0751662477850914,0.07855401188135147,0.08067367970943451,0.08163105696439743,0.08079289644956589,0.08180615305900574,0.08405102044343948,0.08738211542367935,0.0731014758348465,0.03833792731165886,0.022138383239507675,0.011901741847395897,0.004192298743873835,2.8125,2.55859375,2.19140625,1.8984375,2.931640625,3.205078125,3.08203125,2.611328125,3.82421875,3.58203125,3.2265625,3.255859375,3.80859375,3.390625,3.306640625,2.892578125,2.865234375,2.828125,2.896484375,2.001953125,0.22885072231292725,0.5739056468009949,0.7155412435531616,1.2913898229599,114631.0,340.56854248046875,12.419465065002441
train,Trilobites,geo fossil I/Trilobites/Trilobite5.jpg,11.195354461669922,639.3888549804688,75.0,119.0,112.0,128.0,164.0,186.0,246.0,300.0,470.0,588.0,574.0,611.0,596.0,476.0,311.0,216.0,147.0,80.0,7.363929271697998,13.062257766723633,11.401104927062988,15.533933639526367,14.694558143615723,13.062257766723633,21.587677001953125,15.533933639526367,0.8152759075164795,0.7559520602226257,0.7665277123451233,0.7291771173477173,0.7384316921234131,0.7559520602226257,0.6909207701683044,0.7291771173477173,0.5645840764045715,0.5441155433654785,0.5522574782371521,0.5391417741775513,0.5406717658042908,0.5441155433654785,0.5217175483703613,0.5391417741775513,0.921198844909668,0.8604152798652649,0.8779738545417786,0.834002673625946,0.8429423570632935,0.8604152798652649,0.7691861987113953,0.834002673625946,0.11296822875738144,0.0921248123049736,0.08780238032341003,0.08196796476840973,0.08703906834125519,0.08363388478755951,0.07752496749162674,0.0701240673661232,0.06674087792634964,0.06367405503988266,0.06581247597932816,0.05489736795425415,0.02778671681880951,0.016337234526872635,0.008673962205648422,0.0028919405303895473,1.7958984375,2.072265625,2.630859375,3.318359375,1.54296875,1.912109375,2.4375,2.5625,2.5078125,2.94140625,3.33203125,3.681640625,2.611328125,3.544921875,4.1171875,4.32421875,1.8017578125,2.71875,3.734375,3.947265625,0.2558380663394928,0.4214523732662201,0.804983913898468,1.7360734939575195,108807.0,94.38477325439453,153.48388671875
train,Ammonites,geo fossil I/Ammonites/Ammonite8.jpg,9.417171478271484,537.8333129882812,166.0,168.0,252.0,363.0,402.0,447.0,339.0,254.0,217.0,176.0,242.0,287.0,305.0,351.0,302.0,242.0,180.0,151.0,13.348614692687988,19.212732315063477,14.206197738647461,15.404934883117676,18.790380477905273,19.212732315063477,19.46947479248047,15.404934883117676,0.763930082321167,0.7128692269325256,0.7543565034866333,0.7249695062637329,0.6885594725608826,0.7128692269325256,0.676118791103363,0.7249695062637329,0.5434098839759827,0.5214200615882874,0.5404624342918396,0.524922788143158,0.5102232098579407,0.5214200615882874,0.5061494708061218,0.524922788143158,0.5391528010368347,0.33876824378967285,0.509545624256134,0.46981868147850037,0.353313148021698,0.33876824378967285,0.3299415409564972,0.46981868147850037,0.03967217355966568,0.04861510172486305,0.05588584393262863,0.06574326008558273,0.07455744594335556,0.07956711202859879,0.08645734935998917,0.08850929141044617,0.09281998127698898,0.09503315389156342,0.09900450706481934,0.0816207304596901,0.04476754739880562,0.027170808985829353,0.014858261682093143,0.005717434920370579,2.33203125,2.671875,2.1875,1.6572265625,2.537109375,3.091796875,3.1171875,2.126953125,2.81640625,3.1171875,2.701171875,2.00390625,2.77734375,2.64453125,1.8916015625,1.384765625,2.421875,2.26953125,1.6689453125,1.2744140625,0.13136543333530426,0.20951464772224426,0.5375871062278748,1.2952314615249634,117166.0,1328.85693359375,0.8337867259979248
train,Trilobites,geo fossil I/Trilobites/Trilobite117.jpg,9.546546936035156,545.22216796875,230.0,254.0,415.0,516.0,454.0,429.0,374.0,250.0,184.0,205.0,150.0,180.0,213.0,222.0,262.0,251.0,203.0,220.0,10.270459175109863,15.340204238891602,8.733484268188477,12.959601402282715,21.32933235168457,15.340204238891602,18.272865295410156,12.959601402282715,0.8088985085487366,0.7690313458442688,0.8230395317077637,0.789944589138031,0.7345805764198303,0.7690313458442688,0.7528361678123474,0.789944589138031,0.6200346946716309,0.6083652377128601,0.6240074634552002,0.6123121380805969,0.5939583778381348,0.6083652377128601,0.6015757918357849,0.6123121380805969,0.9014451503753662,0.8527019619941711,0.9163092374801636,0.8755602240562439,0.7949166297912598,0.8527019619941711,0.8247790336608887,0.8755602240562439,0.12186815589666367,0.11213112622499466,0.09815605729818344,0.08711014688014984,0.08020782470703125,0.07437523454427719,0.06903378665447235,0.06455083936452866,0.06335843354463577,0.06172838807106018,0.06341701000928879,0.0509493425488472,0.02655073255300522,0.015223194845020771,0.008383382111787796,0.0029563438147306442,2.4140625,3.16015625,4.62109375,6.421875,2.158203125,3.548828125,4.94921875,6.09765625,2.220703125,3.041015625,4.3671875,5.29296875,2.1640625,2.53515625,3.619140625,4.08984375,2.017578125,2.759765625,3.791015625,4.49609375,0.28282493352890015,1.2391632795333862,0.7155412435531616,1.7165840864181519,93406.0,158.56854248046875,46.68212127685547
train,Belemnites,geo fossil I/Belemnites/Belemnite194.jpg,6.664295196533203,380.611083984375,43.0,79.0,168.0,314.0,511.0,707.0,482.0,301.0,170.0,173.0,131.0,190.0,165.0,133.0,120.0,104.0,73.0,62.0,6.507006645202637,10.471435546875,7.332438945770264,8.045868873596191,10.837435722351074,10.471435546875,12.049026489257812,8.045868873596191,0.8671948313713074,0.8248544931411743,0.8547353148460388,0.8530861139297485,0.8166887760162354,0.8248544931411743,0.8038566708564758,0.8530861139297485,0.695934534072876,0.6815463900566101,0.69194096326828,0.690873920917511,0.6798443794250488,0.6815463900566101,0.6721105575561523,0.690873920917511,0.7990108132362366,0.6757926940917969,0.7741925120353699,0.7508974671363831,0.6633613109588623,0.6757926940917969,0.6281970739364624,0.7508974671363831,0.08259808272123337,0.07414552569389343,0.07723076641559601,0.07494577765464783,0.07775513082742691,0.07807539403438568,0.08004152774810791,0.07759612053632736,0.07681407779455185,0.07763682305812836,0.08072935044765472,0.0675969198346138,0.03669546917080879,0.021951761096715927,0.012144088745117188,0.004043174907565117,1.994140625,1.962890625,1.7666015625,1.87109375,1.9873046875,2.525390625,2.55859375,2.759765625,2.45703125,2.724609375,3.080078125,2.9140625,2.38671875,2.09765625,1.8701171875,1.453125,1.8701171875,1.91796875,1.7216796875,1.36328125,0.3257758915424347,1.6756025552749634,0.7155412435531616,1.2120544910430908,75853.0,283.92388916015625,11.82439136505127
train,Corals,geo fossil I/Corals/Coral200.jpg,19.244842529296875,1099.111083984375,628.0,678.0,712.0,634.0,558.0,446.0,345.0,268.0,274.0,271.0,341.0,459.0,602.0,747.0,858.0,860.0,786.0,658.0,10.32983684539795,13.960445404052734,10.11208724975586,14.176576614379883,16.98785400390625,13.960445404052734,16.86800193786621,14.176576614379883,0.7814825773239136,0.7519479990005493,0.7814822196960449,0.7452844381332397,0.7277315258979797,0.7519479990005493,0.7163956165313721,0.7452844381332397,0.5744815468788147,0.5638898611068726,0.5750906467437744,0.5625913143157959,0.5527999401092529,0.5638898611068726,0.555191695690155,0.5625913143157959,0.8237658739089966,0.7618180513381958,0.8271238207817078,0.7581306099891663,0.7107658982276917,0.7618180513381958,0.7116455435752869,0.7581306099891663,0.09322735667228699,0.08874788135290146,0.07876847684383392,0.07273311167955399,0.07352250069379807,0.07347743958234787,0.07452104985713959,0.07513662427663803,0.07731956988573074,0.0776682198047638,0.07952071726322174,0.0658789575099945,0.033692412078380585,0.020794855430722237,0.011051024310290813,0.003939804621040821,2.6640625,2.357421875,2.8359375,2.90625,2.3515625,2.296875,2.849609375,2.82421875,2.498046875,2.345703125,2.64453125,3.5546875,2.5,2.46875,2.873046875,4.11328125,2.392578125,2.302734375,2.732421875,3.578125,0.2685120403766632,0.8447980284690857,0.7155412435531616,1.5126371383666992,105657.0,218.91168212890625,27.70577049255371
train,Corals,geo fossil I/Corals/Coral177.jpg,19.504566192626953,1113.9443359375,374.0,363.0,461.0,456.0,450.0,377.0,396.0,363.0,277.0,373.0,511.0,741.0,926.0,1096.0,1083.0,822.0,660.0,444.0,13.449932098388672,16.342113494873047,12.912635803222656,19.343582153320312,21.689430236816406,16.342113494873047,20.890424728393555,19.343582153320312,0.7906171679496765,0.7808331847190857,0.7963190078735352,0.7468422055244446,0.7317843437194824,0.7808331847190857,0.7380660176277161,0.7468422055244446,0.7157232761383057,0.7086816430091858,0.7177574038505554,0.6934182643890381,0.6839039325714111,0.7086816430091858,0.6867674589157104,0.6934182643890381,0.6841816306114197,0.6159795522689819,0.6965454816818237,0.5454080104827881,0.49071192741394043,0.6159795522689819,0.508558988571167,0.5454080104827881,0.05919570103287697,0.06974078714847565,0.07636663317680359,0.08030374348163605,0.08183050900697708,0.08090923726558685,0.07850748300552368,0.07958237826824188,0.08061280846595764,0.08232566714286804,0.0837981253862381,0.07050523161888123,0.03761424124240875,0.022231213748455048,0.012130741961300373,0.0043454947881400585,4.53125,4.875,4.12109375,3.58984375,4.28515625,4.09375,3.40234375,2.677734375,4.81640625,4.1953125,3.720703125,2.39453125,4.875,4.8671875,4.609375,3.6640625,4.55859375,5.16796875,5.05859375,4.02734375,0.2565394341945648,0.3124898672103882,0.7705238461494446,2.895249605178833,64908.0,304.26702880859375,8.810454368591309
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil8.jpg,15.068836212158203,860.611083984375,311.0,345.0,379.0,460.0,510.0,507.0,457.0,342.0,248.0,258.0,345.0,450.0,619.0,575.0,545.0,524.0,339.0,360.0,10.692184448242188,13.950833320617676,10.421685218811035,14.004302978515625,16.744348526000977,13.950833320617676,16.477718353271484,14.004302978515625,0.8012381792068481,0.7764053344726562,0.8013657331466675,0.7674301266670227,0.744482696056366,0.7764053344726562,0.744550883769989,0.7674301266670227,0.695806622505188,0.6864150166511536,0.6968663930892944,0.6816302537918091,0.6701207160949707,0.6864150166511536,0.6719319224357605,0.6816302537918091,0.751351535320282,0.6753821969032288,0.7571664452552795,0.6741228699684143,0.6108417510986328,0.6753821969032288,0.6154806017875671,0.6741228699684143,0.07863739877939224,0.06689757853746414,0.07455382496118546,0.07448992133140564,0.07446663081645966,0.07805977016687393,0.07988517731428146,0.08027179539203644,0.0807056650519371,0.08085501194000244,0.08325504511594772,0.07088986784219742,0.03833778202533722,0.021884813904762268,0.012575773522257805,0.004233935847878456,3.66015625,3.71484375,3.435546875,2.806640625,3.5234375,3.69921875,3.08203125,2.509765625,3.84375,3.748046875,3.171875,2.240234375,3.876953125,3.7265625,3.626953125,2.955078125,3.51953125,3.62109375,3.61328125,2.958984375,0.19846007227897644,0.2576838433742523,0.7071047425270081,1.6504323482513428,71865.0,82.6274185180664,132.27536010742188
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil70.jpg,11.253719329833984,642.72216796875,185.0,236.0,286.0,304.0,307.0,346.0,367.0,444.0,547.0,540.0,380.0,389.0,355.0,323.0,272.0,229.0,168.0,186.0,8.152666091918945,13.911479949951172,10.796845436096191,12.702085494995117,13.332810401916504,13.911479949951172,17.050031661987305,12.702085494995117,0.8051029443740845,0.7375755906105042,0.7691037654876709,0.7443221807479858,0.7422915697097778,0.7375755906105042,0.6903769373893738,0.7443221807479858,0.5979300737380981,0.5745723843574524,0.5868538618087769,0.5765425562858582,0.5745162963867188,0.5745723843574524,0.5528668761253357,0.5765425562858582,0.7932795882225037,0.6473255753517151,0.7260292768478394,0.6779735088348389,0.6623212099075317,0.6473255753517151,0.5676042437553406,0.6779735088348389,0.06633975356817245,0.07844946533441544,0.07987058162689209,0.07679811865091324,0.07513665407896042,0.08028364926576614,0.07564249634742737,0.08034937083721161,0.08188911527395248,0.08313243836164474,0.08444234728813171,0.06762806326150894,0.03497474268078804,0.020490499213337898,0.010772432200610638,0.0038002743385732174,2.345703125,2.23046875,2.39453125,1.98046875,2.18359375,2.50390625,2.443359375,1.7890625,3.103515625,3.220703125,3.501953125,3.12890625,3.080078125,2.923828125,3.478515625,3.87109375,2.0078125,2.126953125,2.041015625,1.583984375,0.2273586243391037,0.3039358854293823,0.7134325504302979,1.7316384315490723,99975.0,1303.9970703125,0.7388360500335693
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil136.jpg,5.590381622314453,319.27777099609375,102.0,159.0,153.0,212.0,195.0,172.0,158.0,121.0,86.0,76.0,95.0,153.0,182.0,238.0,277.0,235.0,184.0,145.0,7.80134916305542,10.195117950439453,6.77874755859375,10.005570411682129,13.259552001953125,10.195117950439453,11.57265567779541,10.005570411682129,0.8472604155540466,0.8220146298408508,0.8599628210067749,0.8203088641166687,0.7836177945137024,0.8220146298408508,0.7991779446601868,0.8203088641166687,0.7209373116493225,0.7104079127311707,0.7255957126617432,0.7086216807365417,0.6918747425079346,0.7104079127311707,0.7003134489059448,0.7086216807365417,0.7570764422416687,0.6829954981803894,0.7889899015426636,0.6888892650604248,0.5874689221382141,0.6829954981803894,0.6401292085647583,0.6888892650604248,0.07483487576246262,0.08636394143104553,0.0816953182220459,0.07862207293510437,0.07812799513339996,0.07860574871301651,0.07928802818059921,0.07579904794692993,0.07662154734134674,0.07595724612474442,0.07870616018772125,0.0643492192029953,0.034751538187265396,0.020613661035895348,0.011647634208202362,0.004015964921563864,3.201171875,3.357421875,3.55859375,3.6875,2.8046875,3.228515625,3.21875,3.380859375,2.947265625,2.912109375,2.677734375,2.599609375,2.9296875,2.71875,2.87890625,3.142578125,2.7890625,3.14453125,3.48046875,3.609375,0.23103567957878113,0.28147849440574646,0.7155412435531616,3.6944515705108643,64974.0,123.79898834228516,53.27399444580078
train,Trilobites,geo fossil I/Trilobites/Trilobite179.jpg,4.888057708740234,279.1666564941406,44.0,70.0,92.0,154.0,218.0,223.0,171.0,125.0,61.0,77.0,107.0,108.0,151.0,150.0,159.0,128.0,93.0,104.0,4.146700859069824,6.25994873046875,4.965987205505371,7.162118911743164,8.33803939819336,6.25994873046875,10.126086235046387,7.162118911743164,0.8451840877532959,0.8013010621070862,0.8296435475349426,0.810874879360199,0.7857105731964111,0.8013010621070862,0.7702142000198364,0.810874879360199,0.573860764503479,0.5656206607818604,0.5709807872772217,0.5640897154808044,0.5612350106239319,0.5656206607818604,0.5561705231666565,0.5640897154808044,0.9648008942604065,0.9469314813613892,0.957844614982605,0.9392833709716797,0.9293209910392761,0.9469314813613892,0.9141538739204407,0.9392833709716797,0.15399393439292908,0.10341238230466843,0.09314753860235214,0.08291202038526535,0.07682961225509644,0.06786984205245972,0.06493046879768372,0.06422461569309235,0.06251880526542664,0.06327643245458603,0.06271296739578247,0.049869414418935776,0.02673005498945713,0.016037726774811745,0.008501901291310787,0.0030322850216180086,1.1328125,1.2998046875,1.6806640625,2.126953125,1.0205078125,1.4775390625,1.8828125,1.7509765625,1.3505859375,1.76171875,2.20703125,2.326171875,1.3115234375,1.5556640625,2.4453125,3.236328125,0.93017578125,1.39453125,1.9853515625,2.689453125,0.2029488980770111,0.25518614053726196,0.7071047425270081,1.3573359251022339,110029.0,81.45584106445312,208.38792419433594
train,Belemnites,geo fossil I/Belemnites/Belemnite179.jpg,8.668155670166016,495.0555419921875,150.0,294.0,555.0,639.0,709.0,698.0,492.0,267.0,116.0,129.0,141.0,96.0,106.0,111.0,114.0,112.0,74.0,113.0,9.951212882995605,15.697319030761719,10.253103256225586,8.727744102478027,15.428330421447754,15.697319030761719,15.623069763183594,8.727744102478027,0.8059177398681641,0.743589460849762,0.8017594218254089,0.8126785159111023,0.7403135895729065,0.743589460849762,0.7370876669883728,0.8126785159111023,0.6860445737838745,0.6540288925170898,0.684222936630249,0.6849262714385986,0.6500581502914429,0.6540288925170898,0.6471647024154663,0.6849262714385986,0.5654499530792236,0.31558021903038025,0.5523988008499146,0.6194610595703125,0.32763373851776123,0.31558021903038025,0.31880488991737366,0.6194610595703125,0.04587137699127197,0.062226224690675735,0.06865743547677994,0.07015778869390488,0.07635501772165298,0.07927251607179642,0.08056768774986267,0.08295632898807526,0.08446887880563736,0.08511361479759216,0.089449942111969,0.07916007190942764,0.0453558973968029,0.02867625281214714,0.015938689932227135,0.005772268865257502,2.169921875,2.103515625,1.8974609375,1.521484375,2.65234375,3.9453125,4.07421875,2.921875,2.66796875,3.234375,3.185546875,2.576171875,2.451171875,1.76953125,1.3935546875,1.158203125,2.18359375,1.439453125,1.0595703125,0.93115234375,0.1321784257888794,0.18509411811828613,0.5375871062278748,4.841005802154541,90071.0,73.45584106445312,209.7694091796875
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil40.jpg,15.02798080444336,858.2777099609375,258.0,392.0,622.0,747.0,857.0,782.0,707.0,467.0,323.0,312.0,321.0,336.0,318.0,340.0,325.0,272.0,226.0,232.0,17.777807235717773,25.498140335083008,15.574271202087402,20.781354904174805,30.087114334106445,25.498140335083008,26.169401168823242,20.781354904174805,0.7853150367736816,0.7344996333122253,0.7943161725997925,0.7694413661956787,0.7131806015968323,0.7344996333122253,0.7317771911621094,0.7694413661956787,0.6688618659973145,0.6491453647613525,0.6749215126037598,0.660772442817688,0.6344102621078491,0.6491453647613525,0.6459102630615234,0.660772442817688,0.728821873664856,0.611287534236908,0.7626676559448242,0.6832011938095093,0.5407778024673462,0.611287534236908,0.6014940142631531,0.6832011938095093,0.06667127460241318,0.07754920423030853,0.07729734480381012,0.07844389230012894,0.07926470786333084,0.08179743587970734,0.08265523612499237,0.08094719797372818,0.07965070009231567,0.08010820299386978,0.0802730917930603,0.06711909919977188,0.03462474048137665,0.019522640854120255,0.010696101002395153,0.0033791365567594767,4.3984375,4.95703125,4.9921875,5.16796875,4.44140625,5.4921875,5.33203125,5.34765625,4.640625,4.7734375,4.2265625,3.830078125,4.50390625,4.0078125,3.486328125,2.892578125,4.0,4.0390625,3.671875,3.46484375,0.2777944505214691,0.42349690198898315,0.7811073064804077,1.6327722072601318,75845.0,115.35533905029297,71.62447357177734
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil46.jpg,2.7013206481933594,154.27777099609375,47.0,94.0,63.0,69.0,68.0,74.0,64.0,67.0,51.0,54.0,70.0,92.0,92.0,141.0,104.0,57.0,47.0,63.0,5.684637069702148,9.04796028137207,6.440483093261719,7.9373602867126465,9.134410858154297,9.04796028137207,10.027409553527832,7.9373602867126465,0.9133462905883789,0.8873721361160278,0.9084048271179199,0.8918576240539551,0.8808605074882507,0.8873721361160278,0.872700035572052,0.8918576240539551,0.7805177569389343,0.7687732577323914,0.7776779532432556,0.7705355286598206,0.7640563249588013,0.7687732577323914,0.7584318518638611,0.7705355286598206,0.7314568758010864,0.5742268562316895,0.6958198547363281,0.6264892220497131,0.5698580145835876,0.5742268562316895,0.5277225971221924,0.6264892220497131,0.05784809961915016,0.0759817436337471,0.08767789602279663,0.07423235476016998,0.07382509857416153,0.07697362452745438,0.08086667209863663,0.07754839956760406,0.0801968201994896,0.08239559829235077,0.08747250586748123,0.07147536426782608,0.03717030584812164,0.021160805597901344,0.01146794855594635,0.0037067525554448366,2.130859375,1.921875,2.193359375,2.462890625,1.943359375,2.123046875,2.041015625,1.6494140625,2.53125,2.501953125,2.91015625,1.4130859375,2.5078125,2.125,2.568359375,1.4462890625,1.8876953125,1.7490234375,1.5703125,0.98193359375,0.14012181758880615,1.2473948001861572,0.22135938704013824,1.377962589263916,58722.0,286.3258972167969,9.000972747802734
