split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,lbp_bin_00,lbp_bin_01,lbp_bin_02,lbp_bin_03,lbp_bin_04,lbp_bin_05,lbp_bin_06,lbp_bin_07,lbp_bin_08,lbp_bin_09,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,lbp_bin_16,lbp_bin_17,lbp_bin_18,lbp_bin_19,lbp_bin_20,lbp_bin_21,lbp_bin_22,lbp_bin_23,lbp_bin_24,lbp_bin_25,lbp_bin_26,lbp_bin_27,lbp_bin_28,lbp_bin_29,lbp_bin_30,lbp_bin_31,lbp_bin_32,lbp_bin_33,lbp_bin_34,lbp_bin_35,lbp_bin_36,lbp_bin_37,lbp_bin_38,lbp_bin_39,lbp_bin_40,lbp_bin_41,lbp_bin_42,lbp_bin_43,lbp_bin_44,lbp_bin_45,lbp_bin_46,lbp_bin_47,lbp_bin_48,lbp_bin_49,lbp_bin_50,lbp_bin_51,lbp_bin_52,lbp_bin_53,lbp_bin_54,lbp_bin_55,lbp_bin_56,lbp_bin_57,lbp_bin_58,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
train,Belemnites,geo fossil I/Belemnites/Belemnite176.jpg,3.1925582885742188,182.3333282470703,196.0,131.0,125.0,81.0,65.0,35.0,29.0,20.0,10.0,11.0,19.0,15.0,25.0,41.0,70.0,137.0,215.0,346.0,3.8207108974456787,4.153740882873535,1.7445619106292725,4.101822376251221,5.890886306762695,4.153740882873535,3.04695200920105,4.101822376251221,0.8906053304672241,0.8841003179550171,0.9332482218742371,0.8852420449256897,0.8422736525535583,0.8841003179550171,0.903563916683197,0.8852420449256897,0.7577123641967773,0.7554870247840881,0.7686529159545898,0.7549818754196167,0.74013352394104,0.7554870247840881,0.7614850401878357,0.7549818754196167,0.7899506092071533,0.7721499800682068,0.9041316509246826,0.774997889995575,0.6765832901000977,0.7721499800682068,0.8328989148139954,0.774997889995575,0.033908627927303314,0.04879864677786827,0.04487309604883194,0.09847715497016907,0.24900169670581818,0.1704230159521103,0.08548223227262497,0.08663282543420792,0.08534687012434006,0.0970558375120163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957365483045578,0.08244933187961578,0.0807860791683197,0.06899531185626984,0.07164358347654343,0.07166793197393417,0.07637958973646164,0.07708041369915009,0.07966824620962143,0.08149666339159012,0.08378669619560242,0.06562913954257965,0.031716518104076385,0.01908148266375065,0.010467306710779667,0.003415170591324568,2.474609375,2.73828125,3.52734375,4.640625,1.388671875,1.4951171875,1.4765625,1.423828125,0.955078125,0.97021484375,0.83935546875,0.65576171875,0.9501953125,0.87255859375,0.88134765625,0.7275390625,1.3330078125,1.455078125,1.5078125,1.599609375,0.09407918155193329,0.19962738454341888,0.4472132921218872,6.430389404296875,59117.0,225.7401123046875,14.578228950500488
train,Corals,geo fossil I/Corals/Coral62.jpg,14.551334381103516,831.0554809570312,265.0,400.0,514.0,537.0,534.0,559.0,473.0,382.0,285.0,273.0,343.0,410.0,509.0,485.0,516.0,389.0,308.0,289.0,9.688786506652832,13.724675178527832,9.995512008666992,13.027589797973633,15.730345726013184,13.724675178527832,16.705184936523438,13.027589797973633,0.8090308904647827,0.7737572193145752,0.8061767816543579,0.7803309559822083,0.7537831664085388,0.7737572193145752,0.74758380651474,0.7803309559822083,0.6998103260993958,0.6873489618301392,0.6995744109153748,0.6882404088973999,0.6767818927764893,0.6873489618301392,0.6752912402153015,0.6882404088973999,0.7686156034469604,0.672068178653717,0.7609820365905762,0.6887240409851074,0.6246471405029297,0.672068178653717,0.6003832817077637,0.6887240409851074,0.03684721514582634,0.046881742775440216,0.05060422793030739,0.11129693686962128,0.21455545723438263,0.15769313275814056,0.09689253568649292,0.09500431269407272,0.08480793982744217,0.10541648417711258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07780677825212479,0.08449400961399078,0.07449116557836533,0.07582169771194458,0.07634404301643372,0.07930357754230499,0.07880543917417526,0.07807475328445435,0.07667623460292816,0.07833140343427658,0.08035316318273544,0.06669365614652634,0.035087767988443375,0.02125190570950508,0.012315196916460991,0.004149204585701227,3.10546875,3.34765625,3.171875,3.333984375,3.04296875,3.623046875,3.392578125,3.578125,3.40234375,3.607421875,3.798828125,4.4375,3.375,3.322265625,3.755859375,4.03515625,2.974609375,3.310546875,3.083984375,2.93359375,0.22676438093185425,0.2599664032459259,0.7155412435531616,1.6547642946243286,73958.0,112.52690887451172,73.39765930175781
train,Crinoids,geo fossil I/Crinoids/Crinoid29.jpg,15.654430389404297,894.0554809570312,122.0,231.0,486.0,632.0,569.0,549.0,471.0,335.0,260.0,251.0,416.0,645.0,785.0,853.0,703.0,376.0,192.0,129.0,7.8262410163879395,10.681783676147461,8.601961135864258,10.354955673217773,12.906126976013184,10.681783676147461,14.438822746276855,10.354955673217773,0.799079954624176,0.7736158967018127,0.7824492454528809,0.7614662051200867,0.732621967792511,0.7736158967018127,0.7136356830596924,0.7614662051200867,0.6868128776550293,0.6702883243560791,0.6829668879508972,0.6710987687110901,0.6547893285751343,0.6702883243560791,0.6475058794021606,0.6710987687110901,0.7269434928894043,0.6281388401985168,0.6999870538711548,0.6395165920257568,0.550407350063324,0.6281388401985168,0.49738773703575134,0.6395165920257568,0.03029310703277588,0.03700671344995499,0.04470280185341835,0.10583483427762985,0.23191966116428375,0.1488455832004547,0.07838000357151031,0.09611921012401581,0.11205720156431198,0.11484089493751526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536854058504105,0.066115602850914,0.07556261122226715,0.08530765026807785,0.08175420016050339,0.07996831089258194,0.07736708223819733,0.0771726742386818,0.07842770218849182,0.08081266283988953,0.08126436173915863,0.06844546645879745,0.03946663439273834,0.02472197636961937,0.013616155833005905,0.004628369584679604,2.82421875,2.390625,2.103515625,1.78515625,3.244140625,3.1875,3.18359375,2.533203125,3.474609375,3.099609375,3.099609375,2.45703125,3.5,3.419921875,2.955078125,2.216796875,3.30078125,3.478515625,2.869140625,2.087890625,0.22059373557567596,0.23373399674892426,0.7071047425270081,1.1674354076385498,73179.0,192.08326721191406,24.923974990844727
train,Ammonites,geo fossil I/Ammonites/Ammonite161.jpg,24.071617126464844,1374.7777099609375,236.0,323.0,501.0,684.0,894.0,1003.0,1043.0,857.0,758.0,821.0,908.0,969.0,962.0,876.0,678.0,452.0,322.0,258.0,10.085171699523926,14.916616439819336,11.812668800354004,14.569058418273926,16.83209228515625,14.916616439819336,18.75149154663086,14.569058418273926,0.7203659415245056,0.6571747064590454,0.6831506490707397,0.6546422243118286,0.630806028842926,0.6571747064590454,0.5976872444152832,0.6546422243118286,0.5582150816917419,0.5299685001373291,0.5462812781333923,0.5284559726715088,0.5162203311920166,0.5299685001373291,0.4967028796672821,0.5284559726715088,0.6938695907592773,0.5478696823120117,0.6416531205177307,0.5584056973457336,0.4892236888408661,0.5478696823120117,0.43198609352111816,0.5584056973457336,0.0370628647506237,0.04598863422870636,0.047418151050806046,0.09929918497800827,0.22314424812793732,0.1450437605381012,0.08462048321962357,0.09731180965900421,0.10913147777318954,0.11097939312458038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05590538680553436,0.07883080840110779,0.07875803858041763,0.07585258781909943,0.0784713551402092,0.07996799051761627,0.08063079416751862,0.07963186502456665,0.08119029551744461,0.08260400593280792,0.08407960087060928,0.06938332319259644,0.037055693566799164,0.021804600954055786,0.01185075007379055,0.003982890862971544,2.638671875,2.37890625,2.205078125,1.931640625,2.669921875,2.892578125,2.8359375,2.802734375,3.57421875,3.205078125,2.89453125,3.28125,3.59765625,3.177734375,3.037109375,2.95703125,2.64453125,2.78125,2.8203125,2.1953125,0.22885072231292725,0.5739056468009949,0.7155412435531616,1.2913898229599,114631.0,340.56854248046875,12.419465065002441
train,Trilobites,geo fossil I/Trilobites/Trilobite5.jpg,11.195354461669922,639.3888549804688,75.0,119.0,112.0,128.0,164.0,186.0,246.0,300.0,470.0,588.0,574.0,611.0,596.0,476.0,311.0,216.0,147.0,80.0,6.7538909912109375,12.270511627197266,10.599571228027344,14.471141815185547,13.683147430419922,12.270511627197266,20.63959503173828,14.471141815185547,0.8138684034347534,0.7596444487571716,0.7673779726028442,0.7336130738258362,0.7419334650039673,0.7596444487571716,0.6966263651847839,0.7336130738258362,0.5672222971916199,0.5487773418426514,0.5568133592605591,0.5442331433296204,0.5450335741043091,0.5487773418426514,0.5277679562568665,0.5442331433296204,0.9287430644035339,0.8706973791122437,0.8881691694259644,0.847507894039154,0.8557835817337036,0.8706973791122437,0.78244549036026,0.847507894039154,0.09205159544944763,0.11182155460119247,0.07088524103164673,0.10024620592594147,0.1397126317024231,0.09616727381944656,0.06302134692668915,0.08584132790565491,0.07779370248317719,0.1624591201543808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11490726470947266,0.09489676356315613,0.0876447781920433,0.09004604071378708,0.0883140116930008,0.08021216839551926,0.0720895379781723,0.06983186304569244,0.06585179269313812,0.06557800620794296,0.0653330385684967,0.05154712125658989,0.02697092667222023,0.015603055246174335,0.008373720571398735,0.002799903741106391,1.6884765625,1.8740234375,2.51171875,3.13671875,1.474609375,1.83984375,2.30078125,2.515625,2.51953125,2.837890625,3.287109375,3.427734375,2.6328125,3.416015625,4.046875,4.09375,1.720703125,2.591796875,3.46875,3.974609375,0.2558380663394928,0.4214523732662201,0.804983913898468,1.7360734939575195,108807.0,94.38477325439453,153.48388671875
train,Ammonites,geo fossil I/Ammonites/Ammonite8.jpg,9.417171478271484,537.8333129882812,166.0,168.0,252.0,363.0,402.0,447.0,339.0,254.0,217.0,176.0,242.0,287.0,305.0,351.0,302.0,242.0,180.0,151.0,8.82555103302002,11.90471363067627,9.221569061279297,10.748542785644531,12.826556205749512,11.90471363067627,13.293553352355957,10.748542785644531,0.7756127715110779,0.7292416095733643,0.7666671872138977,0.7387515902519226,0.7038371562957764,0.7292416095733643,0.6910951137542725,0.7387515902519226,0.5483415722846985,0.5284917950630188,0.5459945201873779,0.5324261784553528,0.5168899893760681,0.5284917950630188,0.5129690170288086,0.5324261784553528,0.5886808633804321,0.4466208219528198,0.5702242851257324,0.5003643035888672,0.4037759304046631,0.4466208219528198,0.3820682764053345,0.5003643035888672,0.03696371987462044,0.04191269353032112,0.05041127651929855,0.0995597094297409,0.2162531167268753,0.16256527602672577,0.0928700640797615,0.08416669815778732,0.10467933863401413,0.11061810702085495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04316266253590584,0.05481969937682152,0.06043999269604683,0.06991073489189148,0.07607681304216385,0.08293662220239639,0.08535361289978027,0.08802065998315811,0.08869665116071701,0.09005623310804367,0.09220299124717712,0.07765957713127136,0.04312887042760849,0.026296844705939293,0.0156993605196476,0.005538668483495712,2.033203125,2.22265625,1.83984375,1.5966796875,2.162109375,2.392578125,2.30859375,2.095703125,2.400390625,2.416015625,2.21875,1.671875,2.373046875,2.322265625,1.8447265625,1.33984375,2.12109375,2.09375,1.6455078125,1.2900390625,0.13136543333530426,0.20951464772224426,0.5375871062278748,1.2952314615249634,117166.0,1328.85693359375,0.8337867259979248
train,Trilobites,geo fossil I/Trilobites/Trilobite117.jpg,9.546546936035156,545.22216796875,230.0,254.0,415.0,516.0,454.0,429.0,374.0,250.0,184.0,205.0,150.0,180.0,213.0,222.0,262.0,251.0,203.0,220.0,9.444822311401367,14.31724739074707,8.10029125213623,11.792433738708496,19.669706344604492,14.31724739074707,16.9603214263916,11.792433738708496,0.8139592409133911,0.777168333530426,0.8271324634552002,0.7963504195213318,0.7452219128608704,0.777168333530426,0.761328935623169,0.7963504195213318,0.6224282383918762,0.6114644408226013,0.6259079575538635,0.6154289245605469,0.5986714959144592,0.6114644408226013,0.6052054166793823,0.6154289245605469,0.9106571674346924,0.8644931316375732,0.9234649538993835,0.8883888125419617,0.8136119842529297,0.8644931316375732,0.839653491973877,0.8883888125419617,0.087387815117836,0.0912526324391365,0.07171383500099182,0.11650276929140091,0.16661657392978668,0.11860694736242294,0.07068321108818054,0.06832138448953629,0.0660024881362915,0.142912358045578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12404567003250122,0.11496331542730331,0.09850578755140305,0.08822843432426453,0.07824282348155975,0.07500528544187546,0.06714130192995071,0.0649324506521225,0.06160552054643631,0.06188468262553215,0.06159558892250061,0.049642786383628845,0.026796415448188782,0.015447238460183144,0.008934957906603813,0.003027741564437747,2.267578125,2.94140625,4.296875,6.19140625,2.09765625,3.21875,4.671875,6.0078125,2.123046875,2.861328125,4.1796875,5.06640625,2.0390625,2.302734375,3.322265625,3.93359375,1.900390625,2.546875,3.552734375,4.54296875,0.28282493352890015,1.2391632795333862,0.7155412435531616,1.7165840864181519,93406.0,158.56854248046875,46.68212127685547
train,Belemnites,geo fossil I/Belemnites/Belemnite194.jpg,6.664295196533203,380.611083984375,43.0,79.0,168.0,314.0,511.0,707.0,482.0,301.0,170.0,173.0,131.0,190.0,165.0,133.0,120.0,104.0,73.0,62.0,5.403982639312744,8.636800765991211,6.165686130523682,6.835078716278076,9.192129135131836,8.636800765991211,10.344550132751465,6.835078716278076,0.8732107281684875,0.831744372844696,0.8599451780319214,0.857632577419281,0.8246117234230042,0.831744372844696,0.8105849027633667,0.857632577419281,0.698028028011322,0.6848005652427673,0.6942832469940186,0.6933510899543762,0.6831523776054382,0.6848005652427673,0.6758284568786621,0.6933510899543762,0.824686586856842,0.7192142009735107,0.8004553318023682,0.7777937054634094,0.7002678513526917,0.7192142009735107,0.6645078063011169,0.7777937054634094,0.03901948407292366,0.05183185264468193,0.0580262616276741,0.1089051216840744,0.1914443075656891,0.14898347854614258,0.09556332230567932,0.0861922949552536,0.09805167466402054,0.12198220938444138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08630644530057907,0.07863827794790268,0.07964541763067245,0.07570521533489227,0.07797469198703766,0.0804828330874443,0.07655932009220123,0.07607050240039825,0.07463274151086807,0.0772070661187172,0.07828345894813538,0.06466879695653915,0.03537461534142494,0.02170606516301632,0.012481438927352428,0.0042631193064153194,1.7978515625,1.78125,1.775390625,1.7177734375,1.8486328125,2.33984375,2.380859375,2.587890625,2.271484375,2.53515625,2.87109375,2.84765625,2.177734375,1.9697265625,1.779296875,1.541015625,1.728515625,1.80859375,1.6923828125,1.30078125,0.3257758915424347,1.6756025552749634,0.7155412435531616,1.2120544910430908,75853.0,283.92388916015625,11.82439136505127
train,Corals,geo fossil I/Corals/Coral200.jpg,19.244842529296875,1099.111083984375,628.0,678.0,712.0,634.0,558.0,446.0,345.0,268.0,274.0,271.0,341.0,459.0,602.0,747.0,858.0,860.0,786.0,658.0,9.1242036819458,12.24770450592041,8.741682052612305,12.654255867004395,15.199156761169434,12.24770450592041,15.212936401367188,12.654255867004395,0.7761378884315491,0.7540838718414307,0.7851291298866272,0.7454159259796143,0.7320372462272644,0.7540838718414307,0.719775915145874,0.7454159259796143,0.5778608322143555,0.568080484867096,0.5788556933403015,0.5672301650047302,0.5577269196510315,0.568080484867096,0.5599310398101807,0.5672301650047302,0.8416979312896729,0.787523627281189,0.8480753302574158,0.7804706692695618,0.7367715239524841,0.787523627281189,0.7356206774711609,0.7804706692695618,0.07449672371149063,0.07669560611248016,0.05899078771471977,0.08416423201560974,0.12852105498313904,0.11824695765972137,0.0899268314242363,0.10664594173431396,0.1094135046005249,0.15289835631847382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09635426849126816,0.09238002449274063,0.08023596554994583,0.07552993297576904,0.07464230060577393,0.0739060491323471,0.07411032915115356,0.07411100715398788,0.07508621364831924,0.0774121806025505,0.07849164307117462,0.06273951381444931,0.031928472220897675,0.01923290826380253,0.010207448154687881,0.0036317312624305487,2.7890625,2.24609375,2.755859375,3.17578125,2.412109375,2.146484375,2.6640625,2.87109375,2.32421875,2.248046875,2.451171875,3.47265625,2.337890625,2.3671875,2.67578125,3.775390625,2.544921875,2.251953125,2.5546875,3.43359375,0.2685120403766632,0.8447980284690857,0.7155412435531616,1.5126371383666992,105657.0,218.91168212890625,27.70577049255371
train,Corals,geo fossil I/Corals/Coral177.jpg,19.504566192626953,1113.9443359375,374.0,363.0,461.0,456.0,450.0,377.0,396.0,363.0,277.0,373.0,511.0,741.0,926.0,1096.0,1083.0,822.0,660.0,444.0,11.646415710449219,13.914848327636719,11.193060874938965,16.910619735717773,19.310270309448242,13.914848327636719,18.720579147338867,16.910619735717773,0.7986082434654236,0.7901723384857178,0.8032183647155762,0.7572323679924011,0.7416848540306091,0.7901723384857178,0.7460575699806213,0.7572323679924011,0.7205474972724915,0.7140588760375977,0.7223053574562073,0.700368344783783,0.6905080676078796,0.7140588760375977,0.6925020813941956,0.700368344783783,0.7141573429107666,0.6582349538803101,0.7251427173614502,0.5846470594406128,0.5257781744003296,0.6582349538803101,0.5398049354553223,0.5846470594406128,0.03293986618518829,0.03627711534500122,0.05685680732131004,0.1251467764377594,0.17916074395179749,0.14170941710472107,0.10382547229528427,0.10456708818674088,0.10055002570152283,0.11896669119596481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061196114867925644,0.07522439956665039,0.08136094361543655,0.08105859905481339,0.08263550698757172,0.08027559518814087,0.07892391085624695,0.07851600646972656,0.07688365131616592,0.0783395767211914,0.08324632793664932,0.06762944906949997,0.036107175052165985,0.022264063358306885,0.012200932949781418,0.004137750249356031,4.20703125,4.48828125,4.125,3.65234375,3.98828125,3.90234375,3.349609375,2.6171875,4.48046875,3.892578125,3.697265625,2.5390625,4.57421875,4.62109375,4.640625,3.72265625,4.3515625,5.0,5.2890625,3.998046875,0.2565394341945648,0.3124898672103882,0.7705238461494446,2.895249605178833,64908.0,304.26702880859375,8.810454368591309
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil8.jpg,15.068836212158203,860.611083984375,311.0,345.0,379.0,460.0,510.0,507.0,457.0,342.0,248.0,258.0,345.0,450.0,619.0,575.0,545.0,524.0,339.0,360.0,8.76899528503418,11.18651294708252,8.477420806884766,11.847135543823242,14.07481861114502,11.18651294708252,13.752876281738281,11.847135543823242,0.8078815340995789,0.7843529582023621,0.809192419052124,0.7765800356864929,0.7534770369529724,0.7843529582023621,0.7544510364532471,0.7765800356864929,0.7005849480628967,0.6917939782142639,0.7016729116439819,0.6877383589744568,0.6764166951179504,0.6917939782142639,0.6783930063247681,0.6877383589744568,0.781655490398407,0.7212557792663574,0.7884527444839478,0.7047829627990723,0.649886965751648,0.7212557792663574,0.6563178300857544,0.7047829627990723,0.041372012346982956,0.054457373917102814,0.06258700042963028,0.09855782985687256,0.17784954607486725,0.14215713739395142,0.0943259671330452,0.09738849848508835,0.10345787554979324,0.12784676253795624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08051614463329315,0.0738571435213089,0.07885997742414474,0.07383973151445389,0.07784619182348251,0.07704254984855652,0.07741720974445343,0.07801610976457596,0.07848293334245682,0.07963995635509491,0.08209750801324844,0.0673108845949173,0.03662785142660141,0.021953748539090157,0.01231409516185522,0.004177963361144066,3.4140625,3.46875,3.29296875,2.748046875,3.162109375,3.28125,3.08203125,2.552734375,3.474609375,3.306640625,3.103515625,2.431640625,3.51171875,3.490234375,3.482421875,3.29296875,3.25390625,3.505859375,3.384765625,3.1640625,0.19846007227897644,0.2576838433742523,0.7071047425270081,1.6504323482513428,71865.0,82.6274185180664,132.27536010742188
train,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil70.jpg,11.253719329833984,642.72216796875,185.0,236.0,286.0,304.0,307.0,346.0,367.0,444.0,547.0,540.0,380.0,389.0,355.0,323.0,272.0,229.0,168.0,186.0,6.794086933135986,11.166305541992188,8.746369361877441,10.713648796081543,11.317190170288086,11.166305541992188,14.148868560791016,10.713648796081543,0.8083242177963257,0.7461800575256348,0.7765512466430664,0.7505694627761841,0.7469413876533508,0.7461800575256348,0.7008734941482544,0.7505694627761841,0.5996121764183044,0.578606367111206,0.5901386141777039,0.5805330872535706,0.5776277184486389,0.578606367111206,0.5588729977607727,0.5805330872535706,0.8168175220489502,0.6989479064941406,0.7639844417572021,0.7111430764198303,0.6951448917388916,0.6989479064941406,0.6182237863540649,0.7111430764198303,0.04275801032781601,0.06542056053876877,0.059965506196022034,0.10139986127614975,0.17287714779376984,0.12879547476768494,0.09249528497457504,0.1008383110165596,0.10396695137023926,0.13148289918899536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07016948610544205,0.08730956166982651,0.08141963928937912,0.07704879343509674,0.07747896015644073,0.07584086060523987,0.07733266800642014,0.07730527967214584,0.07958197593688965,0.08015529811382294,0.08228375762701035,0.06586816906929016,0.03391408920288086,0.019905883818864822,0.010748198255896568,0.0036373643670231104,2.115234375,2.103515625,2.16015625,1.888671875,1.9462890625,2.1875,2.259765625,1.921875,2.849609375,2.82421875,3.078125,3.439453125,2.833984375,2.662109375,3.072265625,4.09765625,1.89453125,2.078125,1.9453125,1.76953125,0.2273586243391037,0.3039358854293823,0.7134325504302979,1.7316384315490723,99975.0,1303.9970703125,0.7388360500335693
